,secid,date,expiration,AMSettlement,ForwardPrice,ticker
1261,0,2011-01-03,2011-03-19,0,329.79448027053354,AAPL
1262,0,2011-01-03,2011-02-19,0,331.1759550445588,AAPL
1263,0,2011-01-03,2011-01-22,0,325.0317998061996,AAPL
1264,0,2011-01-03,2011-07-16,0,325.6317579158406,AAPL
1265,0,2011-01-04,2011-04-16,0,334.0202808210349,AAPL
1266,0,2011-01-04,2011-03-19,0,338.11918134114023,AAPL
1267,0,2011-01-04,2011-02-19,0,320.88011270516984,AAPL
1268,0,2011-01-04,2011-01-22,0,329.8295512354156,AAPL
1269,0,2011-01-04,2011-07-16,0,327.15813271452754,AAPL
1270,0,2011-01-05,2011-04-16,0,330.72678242315055,AAPL
1271,0,2011-01-05,2011-03-19,0,338.5175453132507,AAPL
1272,0,2011-01-05,2011-02-19,0,329.87652293620533,AAPL
1273,0,2011-01-05,2011-01-22,0,342.3351227887407,AAPL
1274,0,2011-01-05,2011-07-16,0,336.350401430667,AAPL
1275,0,2011-01-06,2011-03-19,0,336.69423698709124,AAPL
1276,0,2011-01-06,2011-04-16,0,330.94830542735247,AAPL
1277,0,2011-01-06,2011-02-19,0,325.61449936137916,AAPL
1278,0,2011-01-06,2011-01-22,0,330.23696697394945,AAPL
1279,0,2011-01-06,2011-01-14,0,324.650733787628,AAPL
1280,0,2011-01-07,2011-03-19,0,349.3785911860457,AAPL
1281,0,2011-01-07,2011-04-16,0,333.3988871987942,AAPL
1282,0,2011-01-07,2011-02-19,0,337.83532593560534,AAPL
1283,0,2011-01-07,2011-01-22,0,320.8806095819631,AAPL
1284,0,2011-01-07,2011-01-14,0,337.0886950659211,AAPL
1285,0,2011-01-10,2011-04-16,0,343.63522724552564,AAPL
1286,0,2011-01-10,2011-03-19,0,335.7908672606083,AAPL
1287,0,2011-01-10,2011-02-19,0,341.7935432282002,AAPL
1288,0,2011-01-10,2011-01-22,0,346.86952575710797,AAPL
1289,0,2011-01-10,2011-07-16,0,339.1717263344867,AAPL
1290,0,2011-01-11,2011-04-16,0,349.74134554897506,AAPL
1291,0,2011-01-11,2011-03-19,0,355.24470361137486,AAPL
1292,0,2011-01-11,2011-02-19,0,337.25057282240505,AAPL
1293,0,2011-01-11,2011-01-22,0,332.20829576317124,AAPL
1294,0,2011-01-11,2011-07-16,0,342.99393346213805,AAPL
1295,0,2011-01-12,2011-04-16,0,334.90522723514243,AAPL
1296,0,2011-01-12,2011-03-19,0,343.13240470400507,AAPL
1297,0,2011-01-12,2011-02-19,0,344.17923932328813,AAPL
1298,0,2011-01-12,2011-01-22,0,343.61245850759747,AAPL
1299,0,2011-01-12,2011-07-16,0,341.52090732619257,AAPL
1300,0,2011-01-13,2011-04-16,0,349.47993522087285,AAPL
1301,0,2011-01-13,2011-03-19,0,356.2336453618586,AAPL
1302,0,2011-01-13,2011-02-19,0,343.09741927127817,AAPL
1303,0,2011-01-13,2011-01-22,0,346.4727722993419,AAPL
1304,0,2011-01-13,2011-07-16,0,337.342319900435,AAPL
1305,0,2011-01-14,2011-04-16,0,344.4481387426221,AAPL
1306,0,2011-01-14,2011-03-19,0,343.2127231012876,AAPL
1307,0,2011-01-14,2011-02-19,0,354.6555864625939,AAPL
1308,0,2011-01-14,2011-01-22,0,344.766068750885,AAPL
1309,0,2011-01-14,2011-07-16,0,344.56940541806057,AAPL
1310,0,2011-01-18,2011-04-16,0,341.38925224347486,AAPL
1311,0,2011-01-18,2011-07-16,0,333.3227941286369,AAPL
1312,0,2011-01-18,2011-03-19,0,333.86240020236875,AAPL
1313,0,2011-01-18,2011-02-19,0,356.53859638257137,AAPL
1314,0,2011-01-18,2011-01-22,0,352.5112794768221,AAPL
1315,0,2011-01-19,2011-04-16,0,344.5154597690974,AAPL
1316,0,2011-01-19,2011-07-16,0,333.24500868530697,AAPL
1317,0,2011-01-19,2011-03-19,0,330.4300793195739,AAPL
1318,0,2011-01-19,2011-02-19,0,337.4397001364388,AAPL
1319,0,2011-01-19,2011-01-22,0,331.79304418339655,AAPL
1320,0,2011-01-20,2011-04-16,0,334.9099149849706,AAPL
1321,0,2011-01-20,2011-07-16,0,324.4163923662799,AAPL
1322,0,2011-01-20,2011-03-19,0,340.37284624344056,AAPL
1323,0,2011-01-20,2011-02-19,0,344.30281863104653,AAPL
1324,0,2011-01-20,2011-01-22,0,324.1765655658082,AAPL
1325,0,2011-01-21,2011-04-16,0,331.4866655191946,AAPL
1326,0,2011-01-21,2011-03-19,0,320.5044747081672,AAPL
1327,0,2011-01-21,2011-02-19,0,311.2471383515244,AAPL
1328,0,2011-01-21,2011-01-28,0,327.3603892353835,AAPL
1329,0,2011-01-21,2011-01-22,0,332.0529634174798,AAPL
1330,0,2011-01-24,2011-05-21,0,335.7836770824073,AAPL
1331,0,2011-01-24,2011-04-16,0,339.54248642525954,AAPL
1332,0,2011-01-24,2011-07-16,0,325.73321904883295,AAPL
1333,0,2011-01-24,2011-03-19,0,337.5441633211715,AAPL
1334,0,2011-01-24,2011-02-19,0,326.48051683526364,AAPL
1335,0,2011-01-25,2011-05-21,0,339.6864441780329,AAPL
1336,0,2011-01-25,2011-04-16,0,344.67156110662785,AAPL
1337,0,2011-01-25,2011-07-16,0,339.1841366349108,AAPL
1338,0,2011-01-25,2011-03-19,0,341.21024557485066,AAPL
1339,0,2011-01-25,2011-02-19,0,338.25330212299536,AAPL
1340,0,2011-01-26,2011-05-21,0,330.8884329750674,AAPL
1341,0,2011-01-26,2011-04-16,0,330.9083573222278,AAPL
1342,0,2011-01-26,2011-07-16,0,346.3235743180806,AAPL
1343,0,2011-01-26,2011-03-19,0,350.6696699322801,AAPL
1344,0,2011-01-26,2011-02-19,0,344.1831073979208,AAPL
1345,0,2011-01-27,2011-04-16,0,329.26587476174865,AAPL
1346,0,2011-01-27,2011-05-21,0,348.8905493884995,AAPL
1347,0,2011-01-27,2011-03-19,0,341.5652905061089,AAPL
1348,0,2011-01-27,2011-02-19,0,346.60610388661155,AAPL
1349,0,2011-01-27,2011-07-16,0,352.2765545623787,AAPL
1350,0,2011-01-28,2011-04-16,0,341.39137322334585,AAPL
1351,0,2011-01-28,2011-05-21,0,336.8345419515902,AAPL
1352,0,2011-01-28,2011-03-19,0,334.6867203084707,AAPL
1353,0,2011-01-28,2011-02-19,0,330.2020187753963,AAPL
1354,0,2011-01-28,2011-07-16,0,329.21829978897205,AAPL
1355,0,2011-01-31,2011-05-21,0,335.69848173736887,AAPL
1356,0,2011-01-31,2011-04-16,0,333.37542797470945,AAPL
1357,0,2011-01-31,2011-07-16,0,339.9581740976747,AAPL
1358,0,2011-01-31,2011-03-19,0,349.43578322404915,AAPL
1359,0,2011-01-31,2011-02-19,0,337.33808958628026,AAPL
1360,0,2011-02-01,2011-05-21,0,349.97742881748184,AAPL
1361,0,2011-02-01,2011-04-16,0,342.6089220805879,AAPL
1362,0,2011-02-01,2011-07-16,0,341.19471716577925,AAPL
1363,0,2011-02-01,2011-03-19,0,337.5274049641849,AAPL
1364,0,2011-02-01,2011-02-19,0,345.2525143771713,AAPL
1365,0,2011-02-02,2011-05-21,0,347.3853198846761,AAPL
1366,0,2011-02-02,2011-04-16,0,351.806814706681,AAPL
1367,0,2011-02-02,2011-07-16,0,335.38365022831863,AAPL
1368,0,2011-02-02,2011-03-19,0,343.28820778146263,AAPL
1369,0,2011-02-02,2011-02-19,0,339.5448372870002,AAPL
1370,0,2011-02-03,2011-04-16,0,348.35133425445713,AAPL
1371,0,2011-02-03,2011-05-21,0,341.23815316722505,AAPL
1372,0,2011-02-03,2011-03-19,0,342.131946719717,AAPL
1373,0,2011-02-03,2011-02-19,0,344.5617455817445,AAPL
1374,0,2011-02-03,2011-07-16,0,345.62125417644774,AAPL
1375,0,2011-02-04,2011-04-16,0,359.487103919451,AAPL
1376,0,2011-02-04,2011-05-21,0,356.86619106723515,AAPL
1377,0,2011-02-04,2011-03-19,0,351.7203729434618,AAPL
1378,0,2011-02-04,2011-02-19,0,334.05457616547784,AAPL
1379,0,2011-02-04,2011-07-16,0,335.95209197716446,AAPL
1380,0,2011-02-07,2011-05-21,0,353.6234033655732,AAPL
1381,0,2011-02-07,2011-04-16,0,344.6376643819658,AAPL
1382,0,2011-02-07,2011-07-16,0,341.60240164181664,AAPL
1383,0,2011-02-07,2011-03-19,0,353.7496638050013,AAPL
1384,0,2011-02-07,2011-02-19,0,337.8029725904544,AAPL
1385,0,2011-02-08,2011-05-21,0,344.6754501147616,AAPL
1386,0,2011-02-08,2011-04-16,0,351.2988188714144,AAPL
1387,0,2011-02-08,2011-07-16,0,359.0034206984205,AAPL
1388,0,2011-02-08,2011-03-19,0,353.42830938095506,AAPL
1389,0,2011-02-08,2011-02-19,0,340.23601045202474,AAPL
1390,0,2011-02-09,2011-05-21,0,350.2528405555226,AAPL
1391,0,2011-02-09,2011-04-16,0,362.7983019557746,AAPL
1392,0,2011-02-09,2011-07-16,0,358.93779284572787,AAPL
1393,0,2011-02-09,2011-03-19,0,357.2367193351817,AAPL
1394,0,2011-02-09,2011-02-19,0,362.3163652188309,AAPL
1395,0,2011-02-10,2011-05-21,0,363.0048297494038,AAPL
1396,0,2011-02-10,2011-04-16,0,334.15805860840226,AAPL
1397,0,2011-02-10,2011-07-16,0,333.94035033670247,AAPL
1398,0,2011-02-10,2011-03-19,0,357.9831188677363,AAPL
1399,0,2011-02-10,2011-02-19,0,357.4706805527786,AAPL
1400,0,2011-02-11,2011-05-21,0,365.32181418890923,AAPL
1401,0,2011-02-11,2011-04-16,0,343.5777800991741,AAPL
1402,0,2011-02-11,2011-07-16,0,357.0016802927757,AAPL
1403,0,2011-02-11,2011-03-19,0,364.3539519016181,AAPL
1404,0,2011-02-11,2011-02-19,0,349.1394510598764,AAPL
1405,0,2011-02-14,2011-05-21,0,356.5981853253498,AAPL
1406,0,2011-02-14,2011-07-16,0,353.5616515149435,AAPL
1407,0,2011-02-14,2011-04-16,0,347.21461147233555,AAPL
1408,0,2011-02-14,2011-03-19,0,364.55531411573713,AAPL
1409,0,2011-02-14,2011-02-19,0,365.3472762264569,AAPL
1410,0,2011-02-15,2011-05-21,0,354.4754538402407,AAPL
1411,0,2011-02-15,2011-07-16,0,351.3627750157733,AAPL
1412,0,2011-02-15,2011-04-16,0,355.2332480698977,AAPL
1413,0,2011-02-15,2011-03-19,0,351.71654113168927,AAPL
1414,0,2011-02-15,2011-02-19,0,359.6704625532484,AAPL
1415,0,2011-02-16,2011-05-21,0,356.88412048300347,AAPL
1416,0,2011-02-16,2011-07-16,0,357.3790673891637,AAPL
1417,0,2011-02-16,2011-04-16,0,357.8817728476706,AAPL
1418,0,2011-02-16,2011-03-19,0,350.35011441336854,AAPL
1419,0,2011-02-16,2011-02-19,0,360.390557982379,AAPL
1420,0,2011-02-17,2011-05-21,0,365.16414854297904,AAPL
1421,0,2011-02-17,2011-04-16,0,351.1875788085147,AAPL
1422,0,2011-02-17,2011-07-16,0,350.28111276118216,AAPL
1423,0,2011-02-17,2011-03-19,0,359.7990758149989,AAPL
1424,0,2011-02-17,2011-02-25,0,353.4428013094542,AAPL
1425,0,2011-02-18,2011-05-21,0,354.2659628223774,AAPL
1426,0,2011-02-18,2011-04-16,0,345.6113722029257,AAPL
1427,0,2011-02-18,2011-07-16,0,352.7353483722144,AAPL
1428,0,2011-02-18,2011-03-19,0,348.9262361388546,AAPL
1429,0,2011-02-18,2011-02-25,0,348.51725759644694,AAPL
1430,0,2011-02-22,2011-06-18,0,330.0104702696207,AAPL
1431,0,2011-02-22,2011-05-21,0,350.5721235610766,AAPL
1432,0,2011-02-22,2011-07-16,0,344.342047760789,AAPL
1433,0,2011-02-22,2011-04-16,0,339.4036220528092,AAPL
1434,0,2011-02-22,2011-03-19,0,336.4570640107906,AAPL
1435,0,2011-02-23,2011-06-18,0,341.254020361027,AAPL
1436,0,2011-02-23,2011-05-21,0,343.0937028496925,AAPL
1437,0,2011-02-23,2011-07-16,0,337.7316998022338,AAPL
1438,0,2011-02-23,2011-04-16,0,338.94560077430776,AAPL
1439,0,2011-02-23,2011-03-19,0,343.8513012782756,AAPL
1440,0,2011-02-24,2011-05-21,0,344.7301162492749,AAPL
1441,0,2011-02-24,2011-06-18,0,349.92314591149966,AAPL
1442,0,2011-02-24,2011-07-16,0,343.9384403815266,AAPL
1443,0,2011-02-24,2011-04-16,0,346.78402757008433,AAPL
1444,0,2011-02-24,2011-03-19,0,345.6277203127445,AAPL
1445,0,2011-02-25,2011-05-21,0,351.453959351684,AAPL
1446,0,2011-02-25,2011-06-18,0,350.2731285209112,AAPL
1447,0,2011-02-25,2011-07-16,0,338.95644720932074,AAPL
1448,0,2011-02-25,2011-04-16,0,343.6941593211828,AAPL
1449,0,2011-02-25,2011-03-19,0,345.0822420023608,AAPL
1450,0,2011-02-28,2011-06-18,0,358.2449561508417,AAPL
1451,0,2011-02-28,2011-05-21,0,366.24822490792235,AAPL
1452,0,2011-02-28,2011-07-16,0,353.58386700790646,AAPL
1453,0,2011-02-28,2011-04-16,0,344.52024084664447,AAPL
1454,0,2011-02-28,2011-03-19,0,357.7066119565859,AAPL
1455,0,2011-03-01,2011-06-18,0,344.1654661814251,AAPL
1456,0,2011-03-01,2011-05-21,0,349.6561789632481,AAPL
1457,0,2011-03-01,2011-07-16,0,350.65285859247655,AAPL
1458,0,2011-03-01,2011-04-16,0,352.7873011394538,AAPL
1459,0,2011-03-01,2011-03-19,0,353.4444176383952,AAPL
1460,0,2011-03-02,2011-06-18,0,361.80327430541985,AAPL
1461,0,2011-03-02,2011-05-21,0,349.0099113376574,AAPL
1462,0,2011-03-02,2011-07-16,0,349.09838102088435,AAPL
1463,0,2011-03-02,2011-04-16,0,353.6988767788168,AAPL
1464,0,2011-03-02,2011-03-19,0,334.3057345545708,AAPL
1465,0,2011-03-03,2011-05-21,0,361.93311233822976,AAPL
1466,0,2011-03-03,2011-06-18,0,366.60988463723396,AAPL
1467,0,2011-03-03,2011-07-16,0,364.7971465344493,AAPL
1468,0,2011-03-03,2011-04-16,0,352.5540797652326,AAPL
1469,0,2011-03-03,2011-03-19,0,366.69994131986755,AAPL
1470,0,2011-03-04,2011-05-21,0,352.2400949828432,AAPL
1471,0,2011-03-04,2011-06-18,0,365.90692839081913,AAPL
1472,0,2011-03-04,2011-07-16,0,351.717141744282,AAPL
1473,0,2011-03-04,2011-04-16,0,360.8626269841829,AAPL
1474,0,2011-03-04,2011-03-19,0,363.6300831022944,AAPL
1475,0,2011-03-07,2011-06-18,0,347.9953737049927,AAPL
1476,0,2011-03-07,2011-05-21,0,351.32903833712294,AAPL
1477,0,2011-03-07,2011-07-16,0,345.63617878156947,AAPL
1478,0,2011-03-07,2011-04-16,0,342.83619087275304,AAPL
1479,0,2011-03-07,2011-03-19,0,351.9038425123501,AAPL
1480,0,2011-03-08,2011-06-18,0,359.8831130465489,AAPL
1481,0,2011-03-08,2011-05-21,0,355.75734023487536,AAPL
1482,0,2011-03-08,2011-07-16,0,354.7910071398518,AAPL
1483,0,2011-03-08,2011-04-16,0,362.80512693431257,AAPL
1484,0,2011-03-08,2011-03-19,0,354.5592944161441,AAPL
1485,0,2011-03-09,2011-06-18,0,353.1538414791352,AAPL
1486,0,2011-03-09,2011-05-21,0,352.4360844766215,AAPL
1487,0,2011-03-09,2011-07-16,0,337.9818022278032,AAPL
1488,0,2011-03-09,2011-04-16,0,343.58905478811783,AAPL
1489,0,2011-03-09,2011-03-19,0,352.76468864776416,AAPL
1490,0,2011-03-10,2011-06-18,0,346.30355861337495,AAPL
1491,0,2011-03-10,2011-05-21,0,352.3047471002746,AAPL
1492,0,2011-03-10,2011-07-16,0,343.8293284245085,AAPL
1493,0,2011-03-10,2011-04-16,0,353.926739798544,AAPL
1494,0,2011-03-10,2011-03-19,0,347.7916527137895,AAPL
1495,0,2011-03-11,2011-06-18,0,357.8577176935866,AAPL
1496,0,2011-03-11,2011-05-21,0,352.85863478083934,AAPL
1497,0,2011-03-11,2011-07-16,0,358.57497359550746,AAPL
1498,0,2011-03-11,2011-04-16,0,357.8943449638603,AAPL
1499,0,2011-03-11,2011-03-19,0,352.93871398831106,AAPL
1500,0,2011-03-14,2011-06-18,0,359.3516244966906,AAPL
1501,0,2011-03-14,2011-07-16,0,351.9714085758277,AAPL
1502,0,2011-03-14,2011-05-21,0,348.73817106357006,AAPL
1503,0,2011-03-14,2011-04-16,0,341.7220349970403,AAPL
1504,0,2011-03-14,2011-03-19,0,355.39156175242425,AAPL
1505,0,2011-03-15,2011-06-18,0,349.1605028687456,AAPL
1506,0,2011-03-15,2011-07-16,0,352.1710352106399,AAPL
1507,0,2011-03-15,2011-05-21,0,348.32641812633364,AAPL
1508,0,2011-03-15,2011-04-16,0,346.97193802802724,AAPL
1509,0,2011-03-15,2011-03-19,0,339.96881915998233,AAPL
1510,0,2011-03-16,2011-06-18,0,335.4266413552543,AAPL
1511,0,2011-03-16,2011-07-16,0,334.07256043871524,AAPL
1512,0,2011-03-16,2011-05-21,0,331.61294536173943,AAPL
1513,0,2011-03-16,2011-04-16,0,330.79270796963283,AAPL
1514,0,2011-03-16,2011-03-19,0,330.43075827641223,AAPL
1515,0,2011-03-17,2011-06-18,0,337.749429308395,AAPL
1516,0,2011-03-17,2011-05-21,0,331.32668924748043,AAPL
1517,0,2011-03-17,2011-07-16,0,342.2436152341782,AAPL
1518,0,2011-03-17,2011-04-16,0,349.8043944914279,AAPL
1519,0,2011-03-17,2011-03-25,0,335.80701441131237,AAPL
1520,0,2011-03-18,2011-06-18,0,336.393654977547,AAPL
1521,0,2011-03-18,2011-05-21,0,332.2060606639419,AAPL
1522,0,2011-03-18,2011-07-16,0,333.03328845172007,AAPL
1523,0,2011-03-18,2011-04-16,0,327.9995030450366,AAPL
1524,0,2011-03-18,2011-03-25,0,324.9187071817964,AAPL
1525,0,2011-03-21,2011-06-18,0,334.875942246918,AAPL
1526,0,2011-03-21,2011-07-16,0,333.31333279142245,AAPL
1527,0,2011-03-21,2011-05-21,0,334.6165031594769,AAPL
1528,0,2011-03-21,2011-04-16,0,342.04765270506056,AAPL
1529,0,2011-03-21,2011-03-25,0,358.1639237269329,AAPL
1530,0,2011-03-22,2011-06-18,0,334.19032454272184,AAPL
1531,0,2011-03-22,2011-07-16,0,343.0935250742107,AAPL
1532,0,2011-03-22,2011-05-21,0,335.6323076549988,AAPL
1533,0,2011-03-22,2011-04-16,0,346.2882947651546,AAPL
1534,0,2011-03-22,2011-03-25,0,340.7735724342628,AAPL
1535,0,2011-03-23,2011-06-18,0,333.0954729282302,AAPL
1536,0,2011-03-23,2011-07-16,0,348.49588392828156,AAPL
1537,0,2011-03-23,2011-05-21,0,335.82924049129576,AAPL
1538,0,2011-03-23,2011-04-16,0,334.2359235172555,AAPL
1539,0,2011-03-23,2011-03-25,0,343.82166353192724,AAPL
1540,0,2011-03-24,2011-06-18,0,339.399108863715,AAPL
1541,0,2011-03-24,2011-05-21,0,340.9032117682487,AAPL
1542,0,2011-03-24,2011-07-16,0,337.96301487916816,AAPL
1543,0,2011-03-24,2011-04-16,0,339.9660879934623,AAPL
1544,0,2011-03-24,2011-04-01,0,333.3939406666842,AAPL
1545,0,2011-03-25,2011-06-18,0,349.17793104294384,AAPL
1546,0,2011-03-25,2011-05-21,0,355.9673111469097,AAPL
1547,0,2011-03-25,2011-07-16,0,367.14896906234355,AAPL
1548,0,2011-03-25,2011-04-16,0,355.1806863494447,AAPL
1549,0,2011-03-25,2011-04-01,0,354.95425551054575,AAPL
1550,0,2011-03-28,2011-06-18,0,347.4160390770702,AAPL
1551,0,2011-03-28,2011-07-16,0,365.1867659025727,AAPL
1552,0,2011-03-28,2011-05-21,0,349.73791527597393,AAPL
1553,0,2011-03-28,2011-04-16,0,350.60578235608176,AAPL
1554,0,2011-03-28,2011-04-01,0,338.4596205358458,AAPL
1555,0,2011-03-29,2011-06-18,0,338.4033301824753,AAPL
1556,0,2011-03-29,2011-07-16,0,350.0434892470149,AAPL
1557,0,2011-03-29,2011-05-21,0,352.3247883880747,AAPL
1558,0,2011-03-29,2011-04-16,0,351.22255129287504,AAPL
1559,0,2011-03-29,2011-04-01,0,344.0229046692001,AAPL
1560,0,2011-03-30,2011-06-18,0,353.10746890967766,AAPL
1561,0,2011-03-30,2011-07-16,0,356.5879717747222,AAPL
1562,0,2011-03-30,2011-05-21,0,349.4054526709075,AAPL
1563,0,2011-03-30,2011-04-16,0,347.43758928568303,AAPL
1564,0,2011-03-30,2011-04-01,0,344.8925655963673,AAPL
1565,0,2011-03-31,2011-06-18,0,357.8605874707814,AAPL
1566,0,2011-03-31,2011-05-21,0,355.54294976368766,AAPL
1567,0,2011-03-31,2011-07-16,0,361.4615490237255,AAPL
1568,0,2011-03-31,2011-04-16,0,354.09731185252406,AAPL
1569,0,2011-03-31,2011-04-08,0,345.51144893436856,AAPL
1570,0,2011-04-01,2011-06-18,0,339.5187829242489,AAPL
1571,0,2011-04-01,2011-05-21,0,345.257492713089,AAPL
1572,0,2011-04-01,2011-07-16,0,345.4625148444909,AAPL
1573,0,2011-04-01,2011-04-16,0,334.2940487091914,AAPL
1574,0,2011-04-01,2011-04-08,0,339.8239941745049,AAPL
1575,0,2011-04-04,2011-06-18,0,343.15572553352894,AAPL
1576,0,2011-04-04,2011-07-16,0,344.79071902219596,AAPL
1577,0,2011-04-04,2011-05-21,0,356.30798742357746,AAPL
1578,0,2011-04-04,2011-04-16,0,344.7934008264372,AAPL
1579,0,2011-04-04,2011-04-08,0,342.229715175792,AAPL
1580,0,2011-04-05,2011-06-18,0,338.47198189890713,AAPL
1581,0,2011-04-05,2011-07-16,0,333.10155419272274,AAPL
1582,0,2011-04-05,2011-05-21,0,338.739569370311,AAPL
1583,0,2011-04-05,2011-04-16,0,331.75021417648065,AAPL
1584,0,2011-04-05,2011-04-08,0,332.69418172085835,AAPL
1585,0,2011-04-06,2011-06-18,0,334.05689351561216,AAPL
1586,0,2011-04-06,2011-07-16,0,327.7748234093497,AAPL
1587,0,2011-04-06,2011-05-21,0,341.4973653563644,AAPL
1588,0,2011-04-06,2011-04-16,0,344.4934807135238,AAPL
1589,0,2011-04-06,2011-04-08,0,328.7515791758299,AAPL
1590,0,2011-04-07,2011-06-18,0,322.52683852659345,AAPL
1591,0,2011-04-07,2011-07-16,0,345.4072996602041,AAPL
1592,0,2011-04-07,2011-05-21,0,342.77673185840746,AAPL
1593,0,2011-04-07,2011-04-16,0,337.34932225498403,AAPL
1594,0,2011-04-07,2011-04-08,0,331.1450545541702,AAPL
1595,0,2011-04-08,2011-06-18,0,330.01132828155875,AAPL
1596,0,2011-04-08,2011-07-16,0,336.23684584914395,AAPL
1597,0,2011-04-08,2011-05-21,0,319.5983529292652,AAPL
1598,0,2011-04-08,2011-04-16,0,338.75721675743523,AAPL
1599,0,2011-04-08,2011-04-08,0,342.4074294271789,AAPL
1600,0,2011-04-11,2011-07-16,0,328.0372124630067,AAPL
1601,0,2011-04-11,2011-06-18,0,318.9648147769808,AAPL
1602,0,2011-04-11,2011-05-21,0,329.47825646734077,AAPL
1603,0,2011-04-11,2011-04-16,0,334.85922087343494,AAPL
1604,0,2011-04-11,2011-10-22,0,334.12539255108777,AAPL
1605,0,2011-04-12,2011-07-16,0,324.2428953903302,AAPL
1606,0,2011-04-12,2011-06-18,0,312.7955999045321,AAPL
1607,0,2011-04-12,2011-05-21,0,333.2606074372394,AAPL
1608,0,2011-04-12,2011-04-16,0,338.5013776309676,AAPL
1609,0,2011-04-12,2011-10-22,0,345.74249413128564,AAPL
1610,0,2011-04-13,2011-07-16,0,338.225430117041,AAPL
1611,0,2011-04-13,2011-06-18,0,343.79553353205046,AAPL
1612,0,2011-04-13,2011-05-21,0,336.2553937992491,AAPL
1613,0,2011-04-13,2011-04-16,0,344.5429088961514,AAPL
1614,0,2011-04-13,2011-10-22,0,339.7608638022763,AAPL
1615,0,2011-04-14,2011-06-18,0,335.55200515976026,AAPL
1616,0,2011-04-14,2011-07-16,0,340.32544268288945,AAPL
1617,0,2011-04-14,2011-05-21,0,322.0973892591132,AAPL
1618,0,2011-04-14,2011-04-21,0,338.7904093061476,AAPL
1619,0,2011-04-14,2011-04-16,0,347.91495355753824,AAPL
1620,0,2011-04-15,2011-06-18,0,324.29486109367946,AAPL
1621,0,2011-04-15,2011-07-16,0,325.6763003890536,AAPL
1622,0,2011-04-15,2011-05-21,0,322.6555435482019,AAPL
1623,0,2011-04-15,2011-04-21,0,344.7592595850879,AAPL
1624,0,2011-04-15,2011-04-16,0,333.5943578005714,AAPL
1625,0,2011-04-18,2011-07-16,0,345.17314240786675,AAPL
1626,0,2011-04-18,2011-08-20,0,332.2612974096668,AAPL
1627,0,2011-04-18,2011-06-18,0,328.73147344370227,AAPL
1628,0,2011-04-18,2011-05-21,0,334.37691408882046,AAPL
1629,0,2011-04-18,2011-10-22,0,341.07657333883924,AAPL
1630,0,2011-04-19,2011-07-16,0,341.4510666928907,AAPL
1631,0,2011-04-19,2011-08-20,0,340.67369248418373,AAPL
1632,0,2011-04-19,2011-06-18,0,338.3781513853841,AAPL
1633,0,2011-04-19,2011-05-21,0,347.3033127019755,AAPL
1634,0,2011-04-19,2011-10-22,0,336.45508362208176,AAPL
1635,0,2011-04-20,2011-07-16,0,350.53249154463856,AAPL
1636,0,2011-04-20,2011-08-20,0,342.818896776615,AAPL
1637,0,2011-04-20,2011-06-18,0,351.2755908651717,AAPL
1638,0,2011-04-20,2011-05-21,0,345.35833161109736,AAPL
1639,0,2011-04-20,2011-10-22,0,326.99082919449006,AAPL
1640,0,2011-04-21,2011-07-16,0,340.18933932692926,AAPL
1641,0,2011-04-21,2011-06-18,0,344.5631663799897,AAPL
1642,0,2011-04-21,2011-08-20,0,352.86410111089253,AAPL
1643,0,2011-04-21,2011-05-21,0,357.8417251062357,AAPL
1644,0,2011-04-21,2011-04-29,0,351.9009491875302,AAPL
1645,0,2011-04-25,2011-07-16,0,359.23715255396337,AAPL
1646,0,2011-04-25,2011-08-20,0,363.94913009418775,AAPL
1647,0,2011-04-25,2011-06-18,0,360.6317417643828,AAPL
1648,0,2011-04-25,2011-05-21,0,359.00448990539024,AAPL
1649,0,2011-04-25,2011-10-22,0,352.2212561479307,AAPL
1650,0,2011-04-26,2011-07-16,0,345.81306014863765,AAPL
1651,0,2011-04-26,2011-08-20,0,361.43817147177265,AAPL
1652,0,2011-04-26,2011-06-18,0,349.31349025253456,AAPL
1653,0,2011-04-26,2011-05-21,0,343.69609077299276,AAPL
1654,0,2011-04-26,2011-10-22,0,356.2620607612114,AAPL
1655,0,2011-04-27,2011-07-16,0,335.3668722890648,AAPL
1656,0,2011-04-27,2011-08-20,0,351.5218820511357,AAPL
1657,0,2011-04-27,2011-06-18,0,342.0693855518569,AAPL
1658,0,2011-04-27,2011-05-21,0,351.5840982006702,AAPL
1659,0,2011-04-27,2011-10-22,0,352.9664224579933,AAPL
1660,0,2011-04-28,2011-07-16,0,364.97086190510856,AAPL
1661,0,2011-04-28,2011-06-18,0,350.2184820309757,AAPL
1662,0,2011-04-28,2011-08-20,0,357.4830196186691,AAPL
1663,0,2011-04-28,2011-05-21,0,344.36012588370653,AAPL
1664,0,2011-04-28,2011-05-06,0,339.9108828743885,AAPL
1665,0,2011-04-29,2011-07-16,0,361.5192158996186,AAPL
1666,0,2011-04-29,2011-06-18,0,349.2143859673772,AAPL
1667,0,2011-04-29,2011-08-20,0,347.88695740970235,AAPL
1668,0,2011-04-29,2011-05-21,0,348.1840092227702,AAPL
1669,0,2011-04-29,2011-05-06,0,342.0588178956951,AAPL
1670,0,2011-05-02,2011-07-16,0,351.9902805242696,AAPL
1671,0,2011-05-02,2011-08-20,0,336.11109717020275,AAPL
